R_ohm,L_H,C_F,f0_Hz,Q,BW_Hz
2700.0,0.0012,5.1e-08,20344.378192246568,0.05681222139610151,358098.6219567646
2700.0,0.0012,5.6e-08,19414.91507168754,0.054216670719362946,358098.6219567646
2700.0,0.0012,6.2e-08,18451.584391051994,0.05152654397335203,358098.62195676455
2700.0,0.0012,6.8e-08,17618.74833868366,0.04920082697444973,358098.6219567646
2700.0,0.0012,7.5e-08,16776.404034829015,0.04684855792842044,358098.62195676455
2700.0,0.0012,8.2e-08,16044.366812323211,0.04480432436363954,358098.62195676455
2700.0,0.0012,9.1e-08,15230.312431581757,0.04253105568616404,358098.62195676455
2700.0,0.0012,1e-07,14528.792078313683,0.040572041296678976,358098.62195676455
2700.0,0.0013,1e-08,44141.63908164476,0.1335389361282959,330552.57411393645
2700.0,0.0013,1.1e-08,42087.401492329445,0.12732437980598676,330552.5741139366
2700.0,0.0013,1.2e-08,40295.619083780766,0.12190381270451542,330552.5741139365
2700.0,0.0013,1.3e-08,38714.7785419131,0.11712139482105108,330552.5741139365
2700.0,0.0013,1.5e-08,36041.497386708645,0.1090340847694796,330552.5741139366
2700.0,0.0013,1.6e-08,34897.029787775165,0.10557179862029054,330552.5741139365
2700.0,0.0013,1.8e-08,32901.23520827303,0.09953404627529074,330552.5741139365
2700.0,0.0013,2e-08,31212.852327320135,0.09442628728875527,330552.5741139365
2700.0,0.0013,2.2e-08,29760.28699774697,0.09003193237118477,330552.57411393645
2700.0,0.0013,2.4e-08,28493.305506251436,0.08619901261585766,330552.5741139365
2700.0,0.0013,2.7e-08,26863.746055853848,0.08126920846967695,330552.5741139365
2700.0,0.0013,3e-08,25485.187206258906,0.07709874072096788,330552.57411393645
2700.0,0.0013,3.3e-08,24299.172581088264,0.07351076495538862,330552.5741139365
2700.0,0.0013,3.6e-08,23264.686525183446,0.07038119908019369,330552.5741139365
2700.0,0.0013,3.9e-08,22351.98781279028,0.0676200688277983,330552.57411393645
2700.0,0.0013,4.3e-08,21286.988605960127,0.06439819342814382,330552.57411393645
2700.0,0.0013,4.7e-08,20361.019813182393,0.06159691803266447,330552.5741139365
2700.0,0.0013,5.1e-08,19546.24632142151,0.05913203481720343,330552.5741139365
2700.0,0.0013,5.6e-08,18653.24704027132,0.05643050002037445,330552.5741139365
2700.0,0.0013,6.2e-08,17727.70885990751,0.05363052732966175,330552.57411393645
2700.0,0.0013,6.8e-08,16927.545862979165,0.05120984432916409,330552.5741139365
2700.0,0.0013,7.5e-08,16118.247633512308,0.04876152508180617,330552.5741139365
2700.0,0.0013,8.2e-08,15414.929019773563,0.046633819328420256,330552.5741139365
2700.0,0.0013,9.1e-08,14632.810869263127,0.04426772627164421,330552.5741139365
2700.0,0.0013,1e-07,13958.81191511007,0.04222871944811622,330552.5741139365
2700.0,0.0015,1e-08,41093.62960409999,0.14344382763731173,286478.89756541164
2700.0,0.0015,1.1e-08,39181.2384838245,0.1367683233103697,286478.89756541164
2700.0,0.0015,1.2e-08,37513.17983987942,0.13094570021973104,286478.8975654116
2700.0,0.0015,1.3e-08,36041.49738670863,0.12580855934939952,286478.8975654116
2700.0,0.0015,1.5e-08,33552.80806965803,0.11712139482105109,286478.89756541164
2700.0,0.0015,1.6e-08,32487.36671806984,0.1134023029066286,286478.89756541164
2700.0,0.0015,1.8e-08,30629.38307898845,0.10691671651659737,286478.8975654116
2700.0,0.0015,2e-08,29057.584156627363,0.10143010324169743,286478.89756541164
2700.0,0.0015,2.2e-08,27705.31942719963,0.09670980886427658,286478.89756541164
2700.0,0.0015,2.4e-08,26525.823848649223,0.09259259259259259,286478.89756541164
2700.0,0.0015,2.7e-08,25008.786559919612,0.08729713347982068,286478.8975654116
2700.0,0.0015,3e-08,23725.418113905904,0.08281733249999222,286478.8975654116
2700.0,0.0015,3.3e-08,22621.298585819,0.07896322827985572,286478.89756541164
2700.0,0.0015,3.6e-08,21658.244478713226,0.07560153527108575,286478.8975654116
2700.0,0.0015,3.9e-08,20808.568218213422,0.07263560560673482,286478.89756541164
2700.0,0.0015,4.3e-08,19817.107913506778,0.06917475626274337,286478.89756541164
2700.0,0.0015,4.7e-08,18955.077880480956,0.06616570379726819,286478.8975654116
2700.0,0.0015,5.1e-08,18196.565039131037,0.06351799449722549,286478.8975654116
2700.0,0.0015,5.6e-08,17365.227951071418,0.060616080621109,286478.89756541164
2700.0,0.0015,6.2e-08,16503.598796386526,0.057608427485023636,286478.8975654116
2700.0,0.0015,6.8e-08,15758.687585503261,0.05500819683203747,286478.8975654116
2700.0,0.0015,7.5e-08,15005.271935951769,0.05237828008789241,286478.89756541164
2700.0,0.0015,8.2e-08,14350.517939318523,0.05009275748152402,286478.8975654116
2700.0,0.0015,9.1e-08,13622.405566230771,0.047551165834545876,286478.89756541164
2700.0,0.0015,1e-07,12994.946687227935,0.045360921162651446,286478.89756541164
2700.0,0.0016,1e-08,39788.735772973836,0.14814814814814814,268573.9664675734
2700.0,0.0016,1.1e-08,37937.07103290836,0.14125371692527294,268573.96646757337
2700.0,0.0016,1.2e-08,36321.9801957842,0.1352401376555966,268573.9664675733
2700.0,0.0016,1.3e-08,34897.029787775165,0.12993452137881914,268573.96646757337
2700.0,0.0016,1.5e-08,32487.36671806984,0.12096245643373721,268573.96646757337
2700.0,0.0016,1.6e-08,31455.757565304393,0.11712139482105109,268573.9664675733
2700.0,0.0016,1.8e-08,29656.772642382377,0.11042310999998962,268573.96646757337
2700.0,0.0016,2e-08,28134.88487990957,0.10475656017578482,268573.9664675734
2700.0,0.0016,2.2e-08,26825.560185725237,0.09988146110566551,268573.9664675733
2700.0,0.0016,2.4e-08,25683.51850256249,0.0956292184248745,268573.9664675733
2700.0,0.0016,2.7e-08,24214.653463856135,0.09016009177039772,268573.96646757337
2700.0,0.0016,3e-08,22972.037309241336,0.0855333732132779,268573.96646757337
2700.0,0.0016,3.3e-08,21902.978173115593,0.08155287149084153,268573.96646757337
2700.0,0.0016,3.6e-08,20970.505043536265,0.07808092988070073,268573.96646757337
2700.0,0.0016,3.9e-08,20147.809541890383,0.07501773089508641,268573.9664675734
2700.0,0.0016,4.3e-08,19187.832229751737,0.07144338106228328,268573.9664675734
2700.0,0.0016,4.7e-08,18353.17523929183,0.06833564503917668,268573.96646757337
2700.0,0.0016,5.1e-08,17618.748338683657,0.06560110263259965,268573.96646757337
2700.0,0.0016,5.6e-08,16813.80966439878,0.062604018868779,268573.96646757337
2700.0,0.0016,6.2e-08,15979.540822723447,0.05949772806685177,268573.9664675734
2700.0,0.0016,6.8e-08,15258.283644184921,0.05681222139610152,268573.9664675733
2700.0,0.0016,7.5e-08,14528.792078313681,0.05409605506223863,268573.9664675734
2700.0,0.0016,8.2e-08,13894.829247107855,0.0517355774644132,268573.96646757337
2700.0,0.0016,9.1e-08,13189.837473323747,0.04911063289865154,268573.9664675734
2700.0,0.0016,1e-07,12582.303026121761,0.04684855792842044,268573.9664675734
2700.0,0.0018,1e-08,37513.17983987942,0.15713484026367724,238732.41463784297
2700.0,0.0018,1.1e-08,35767.41358096699,0.14982219165849825,238732.41463784303
2700.0,0.0018,1.2e-08,34244.691336749995,0.14344382763731173,238732.41463784306
2700.0,0.0018,1.3e-08,32901.23520827303,0.13781637176578715,238732.4146378431
2700.0,0.0018,1.5e-08,30629.38307898845,0.12830005981991685,238732.414637843
2700.0,0.0018,1.6e-08,29656.772642382377,0.1242259987499883,238732.41463784303
2700.0,0.0018,1.8e-08,27960.673391381686,0.11712139482105109,238732.414637843
2700.0,0.0018,2e-08,26525.823848649223,0.1111111111111111,238732.41463784303
2700.0,0.0018,2.2e-08,25291.380688605575,0.1059402876939547,238732.41463784306
2700.0,0.0018,2.4e-08,24214.653463856135,0.10143010324169743,238732.414637843
2700.0,0.0018,2.7e-08,22829.794224499994,0.0956292184248745,238732.414637843
2700.0,0.0018,3e-08,21658.244478713226,0.09072184232530289,238732.414637843
2700.0,0.0018,3.3e-08,20650.325859187968,0.08649988268461366,238732.41463784303
2700.0,0.0018,3.6e-08,19771.181761588254,0.08281733249999221,238732.41463784303
2700.0,0.0018,3.9e-08,18995.53700416762,0.07956831933771477,238732.41463784297
2700.0,0.0018,4.3e-08,18090.46171456966,0.07577714883005261,238732.41463784303
2700.0,0.0018,4.7e-08,17303.53955734439,0.07248089700593802,238732.41463784303
2700.0,0.0018,5.1e-08,16611.115235069912,0.06958047678723883,238732.41463784303
2700.0,0.0018,5.6e-08,15852.211775035055,0.06640158940746631,238732.4146378431
2700.0,0.0018,6.2e-08,15065.65556799335,0.06310687047189609,238732.41463784303
2700.0,0.0018,6.8e-08,14385.647778761262,0.060258460505182264,238732.41463784306
2700.0,0.0018,7.5e-08,13697.876534699997,0.05737753105492469,238732.41463784303
2700.0,0.0018,8.2e-08,13100.170645412181,0.05487386648053275,238732.41463784303
2700.0,0.0018,9.1e-08,12435.498026847546,0.052089692326499494,238732.414637843
2700.0,0.0018,1e-07,11862.709056952952,0.049690399499995326,238732.41463784303
2700.0,0.002,1e-08,35588.12717085885,0.16563466499998442,214859.17317405867
2700.0,0.002,1.1e-08,33931.9478787285,0.15792645655971144,214859.1731740587
2700.0,0.002,1.2e-08,32487.36671806984,0.15120307054217147,214859.17317405873
2700.0,0.002,1.3e-08,31212.852327320135,0.14527121121346964,214859.17317405873
2700.0,0.002,1.5e-08,29057.584156627363,0.1352401376555966,214859.1731740587
2700.0,0.002,1.6e-08,28134.884879909565,0.13094570021973104,214859.17317405867
2700.0,0.002,1.8e-08,26525.823848649223,0.12345679012345681,214859.17317405867
2700.0,0.002,2e-08,25164.60605224352,0.11712139482105109,214859.1731740587
2700.0,0.002,2.2e-08,23993.51044391741,0.11167086836213468,214859.17317405873
2700.0,0.002,2.4e-08,22972.037309241336,0.10691671651659736,214859.17317405873
2700.0,0.002,2.7e-08,21658.244478713226,0.10080204702811432,214859.17317405873
2700.0,0.002,3e-08,20546.814802049994,0.0956292184248745,214859.1731740587
2700.0,0.002,3.3e-08,19590.61924191225,0.09117888220691314,214859.1731740587
2700.0,0.002,3.6e-08,18756.58991993971,0.08729713347982068,214859.1731740587
2700.0,0.002,3.9e-08,18020.748693354315,0.08387237289959969,214859.17317405867
2700.0,0.002,4.3e-08,17162.1188826345,0.07987612829884326,214859.17317405876
2700.0,0.002,4.7e-08,16415.578975209002,0.07640157379694766,214859.1731740587
2700.0,0.002,5.1e-08,15758.687585503261,0.07334426244271662,214859.17317405873
2700.0,0.002,5.6e-08,15038.728548135443,0.06999342092763466,214859.17317405873
2700.0,0.002,6.2e-08,14292.535811537016,0.06652048223213886,214859.1731740587
2700.0,0.002,6.8e-08,13647.42377934828,0.06351799449722549,214859.17317405873
2700.0,0.002,7.5e-08,12994.946687227935,0.060481228216868604,214859.17317405867
2700.0,0.002,8.2e-08,12427.913092914156,0.05784213403281706,214859.17317405873
2700.0,0.002,9.1e-08,11797.349281010385,0.054907356789711204,214859.17317405867
2700.0,0.002,1e-07,11253.953951963826,0.05237828008789241,214859.1731740587
2700.0,0.0022,1e-08,33931.9478787285,0.1737191022156826,195326.52106732607
2700.0,0.0022,1.1e-08,32352.84288259896,0.16563466499998444,195326.5210673261
2700.0,0.0022,1.2e-08,30975.48878878195,0.15858311825512506,195326.5210673261
2700.0,0.0022,1.3e-08,29760.28699774697,0.1523617317050819,195326.5210673261
2700.0,0.0022,1.5e-08,27705.31942719963,0.14184105300093897,195326.52106732613
2700.0,0.0022,1.6e-08,26825.560185725237,0.13733700902029006,195326.52106732607
2700.0,0.0022,1.8e-08,25291.380688605575,0.12948257384816686,195326.52106732613
2700.0,0.0022,2e-08,23993.51044391741,0.12283795519834814,195326.52106732613
2700.0,0.0022,2.2e-08,22876.91459294865,0.11712139482105109,195326.52106732607
2700.0,0.0022,2.4e-08,21902.978173115593,0.11213519829990712,195326.52106732604
2700.0,0.0022,2.7e-08,20650.325859187964,0.10572207883675004,195326.52106732607
2700.0,0.0022,3e-08,19590.61924191225,0.10029677042760446,195326.52106732607
2700.0,0.0022,3.3e-08,18678.922547318176,0.0956292184248745,195326.52106732607
2700.0,0.0022,3.6e-08,17883.706790483495,0.0915580060135267,195326.5210673261
2700.0,0.0022,3.9e-08,17182.109709309734,0.08796608681412657,195326.52106732613
2700.0,0.0022,4.3e-08,16363.438306777358,0.08377479011740106,195326.52106732607
2700.0,0.0022,4.7e-08,15651.640433668284,0.08013064661236352,195326.52106732607
2700.0,0.0022,5.1e-08,15025.31906838631,0.07692411141243492,195326.5210673261
2700.0,0.0022,5.6e-08,14338.865060466826,0.0734097191826011,195326.52106732607
2700.0,0.0022,6.2e-08,13627.398201753438,0.0697672703496126,195326.52106732607
2700.0,0.0022,6.8e-08,13012.30801318928,0.0666182346467131,195326.5210673261
2700.0,0.0022,7.5e-08,12390.195515512778,0.06343324730205002,195326.52106732607
2700.0,0.0022,8.2e-08,11849.550196489126,0.06066534197066239,195326.52106732604
2700.0,0.0022,9.1e-08,11248.33119170679,0.05758732163068455,195326.5210673261
2700.0,0.0022,1e-07,10730.224074290096,0.05493480360811602,195326.5210673261
2700.0,0.0024,1e-08,32487.36671806984,0.18144368465060579,179049.31097838227
2700.0,0.0024,1.1e-08,30975.48878878195,0.17299976536922732,179049.31097838227
2700.0,0.0024,1.2e-08,29656.772642382384,0.16563466499998442,179049.3109783823
2700.0,0.0024,1.3e-08,28493.305506251436,0.15913663867542951,179049.31097838227
2700.0,0.0024,1.5e-08,26525.82384864923,0.14814814814814814,179049.3109783823
2700.0,0.0024,1.6e-08,25683.518502562496,0.14344382763731173,179049.3109783823
2700.0,0.0024,1.8e-08,24214.653463856135,0.1352401376555966,179049.31097838224
2700.0,0.0024,2e-08,22972.037309241336,0.12830005981991682,179049.31097838227
2700.0,0.0024,2.2e-08,21902.978173115596,0.1223293072362623,179049.31097838227
2700.0,0.0024,2.4e-08,20970.505043536265,0.11712139482105108,179049.31097838227
2700.0,0.0024,2.7e-08,19771.181761588254,0.11042310999998961,179049.31097838227
2700.0,0.0024,3e-08,18756.58991993971,0.10475656017578482,179049.31097838227
2700.0,0.0024,3.3e-08,17883.706790483495,0.09988146110566548,179049.3109783823
2700.0,0.0024,3.6e-08,17122.345668374997,0.0956292184248745,179049.31097838227
2700.0,0.0024,3.9e-08,16450.617604136514,0.09187758117719144,179049.3109783823
2700.0,0.0024,4.3e-08,15666.799411007118,0.08749991455090642,179049.31097838227
2700.0,0.0024,4.7e-08,14985.304832049182,0.08369373079496771,179049.31097838227
2700.0,0.0024,5.1e-08,14385.647778761262,0.08034461400690969,179049.31097838227
2700.0,0.0024,5.6e-08,13728.418103351163,0.07667395103803935,179049.31097838224
2700.0,0.0024,6.2e-08,13047.240446548718,0.0728695373093281,179049.31097838227
2700.0,0.0024,6.8e-08,12458.336426302434,0.06958047678723882,179049.3109783823
2700.0,0.0024,7.5e-08,11862.709056952952,0.06625386599999378,179049.31097838224
2700.0,0.0024,8.2e-08,11345.080572838135,0.06336288316802233,179049.3109783823
2700.0,0.0024,9.1e-08,10769.457199961236,0.060147995773418526,179049.31097838227
2700.0,0.0024,1e-07,10273.407401024997,0.05737753105492469,179049.31097838227
2700.0,0.0027,1e-08,30629.38307898845,0.19245008972987526,159154.94309189534
2700.0,0.0027,1.1e-08,29203.97089748746,0.18349396085439343,159154.94309189534
2700.0,0.0027,1.2e-08,27960.673391381686,0.17568209223157663,159154.94309189534
2700.0,0.0027,1.3e-08,26863.746055853848,0.1687898945139444,159154.94309189537
2700.0,0.0027,1.5e-08,25008.786559919616,0.15713484026367724,159154.94309189534
2700.0,0.0027,1.6e-08,24214.653463856135,0.15214515486254615,159154.94309189534
2700.0,0.0027,1.8e-08,22829.794224499994,0.14344382763731175,159154.94309189531
2700.0,0.0027,2e-08,21658.244478713226,0.13608276348795434,159154.94309189534
2700.0,0.0027,2.2e-08,20650.325859187968,0.1297498240269205,159154.94309189534
2700.0,0.0027,2.4e-08,19771.181761588254,0.12422599874998833,159154.94309189534
2700.0,0.0027,2.7e-08,18640.44892758779,0.11712139482105109,159154.94309189531
2700.0,0.0027,3e-08,17683.88256576615,0.1111111111111111,159154.94309189537
2700.0,0.0027,3.3e-08,16860.920459070385,0.1059402876939547,159154.9430918954
2700.0,0.0027,3.6e-08,16143.102309237423,0.10143010324169743,159154.94309189534
2700.0,0.0027,3.9e-08,15509.791016788964,0.09745089103411438,159154.94309189531
2700.0,0.0027,4.3e-08,14770.800137350056,0.09280767439828409,159154.94309189531
2700.0,0.0027,4.7e-08,14128.280886519353,0.08877060688188458,159154.94309189534
2700.0,0.0027,5.1e-08,13562.918794831043,0.08521833209415228,159154.94309189531
2700.0,0.0027,5.6e-08,12943.27671445836,0.08132500607904443,159154.94309189534
2700.0,0.0027,6.2e-08,12301.056260701327,0.07728981596002805,159154.94309189531
2700.0,0.0027,6.8e-08,11745.832225789107,0.0738012404616746,159154.94309189534
2700.0,0.0027,7.5e-08,11184.269356552675,0.07027283689263064,159154.94309189537
2700.0,0.0027,8.2e-08,10696.244541548807,0.06720648654545933,159154.94309189531
2700.0,0.0027,9.1e-08,10153.541621054505,0.06379658352924607,159154.94309189531
2700.0,0.0027,1e-07,9685.861385542454,0.06085806194501846,159154.94309189534
2700.0,0.003,1e-08,29057.584156627363,0.20286020648339487,143239.44878270582
2700.0,0.003,1.1e-08,27705.31942719963,0.19341961772855315,143239.44878270582
2700.0,0.003,1.2e-08,26525.823848649223,0.18518518518518517,143239.44878270582
2700.0,0.003,1.3e-08,25485.187206258906,0.17792017089454126,143239.4487827058
2700.0,0.003,1.5e-08,23725.418113905904,0.16563466499998444,143239.4487827058
2700.0,0.003,1.6e-08,22972.037309241336,0.16037507477489604,143239.44878270582
2700.0,0.003,1.8e-08,21658.244478713226,0.1512030705421715,143239.4487827058
2700.0,0.003,2e-08,20546.814802049994,0.14344382763731173,143239.44878270582
2700.0,0.003,2.2e-08,19590.61924191225,0.1367683233103697,143239.44878270582
2700.0,0.003,2.4e-08,18756.58991993971,0.13094570021973104,143239.4487827058
2700.0,0.003,2.7e-08,17683.88256576615,0.12345679012345678,143239.44878270582
2700.0,0.003,3e-08,16776.404034829015,0.11712139482105109,143239.44878270582
2700.0,0.003,3.3e-08,15995.673629278272,0.11167086836213468,143239.4487827058
2700.0,0.003,3.6e-08,15314.691539494224,0.10691671651659737,143239.4487827058
2700.0,0.003,3.9e-08,14713.879693881587,0.10272225856022761,143239.44878270582
2700.0,0.003,4.3e-08,14012.811389146234,0.09782787848062485,143239.44878270585
2700.0,0.003,4.7e-08,13403.264107207217,0.09357243567405767,143239.44878270582
2700.0,0.003,5.1e-08,12866.914533471612,0.08982800927271592,143239.4487827058
2700.0,0.003,5.6e-08,12279.070441052774,0.08572408331227328,143239.4487827058
2700.0,0.003,6.2e-08,11669.806622907057,0.08147061945630739,143239.44878270582
2700.0,0.003,6.8e-08,11143.074854309616,0.0777933380015561,143239.4487827058
2700.0,0.003,7.5e-08,10610.32953945969,0.07407407407407407,143239.44878270582
2700.0,0.003,8.2e-08,10147.348548431328,0.07084185700703759,143239.4487827058
2700.0,0.003,9.1e-08,9632.495351955147,0.06724750362986694,143239.4487827058
2700.0,0.003,1e-07,9188.814923696535,0.06415002990995843,143239.4487827058
2700.0,0.0033,1e-08,27705.319427199625,0.21276157950140848,130217.68071155073
2700.0,0.0033,1.1e-08,26415.985596933966,0.20286020648339487,130217.68071155073
2700.0,0.0033,1.2e-08,25291.380688605575,0.1942238607722503,130217.68071155075
2700.0,0.0033,1.3e-08,24299.17258108826,0.18660424950214033,130217.68071155074
2700.0,0.0033,1.5e-08,22621.298585819,0.1737191022156826,130217.68071155073
2700.0,0.0033,1.6e-08,21902.978173115593,0.16820279744986064,130217.68071155074
2700.0,0.0033,1.8e-08,20650.325859187968,0.15858311825512506,130217.68071155074
2700.0,0.0033,2e-08,19590.61924191225,0.15044515564140667,130217.68071155073
